molecule_chembl_id,canonical_smiles,standard_type,standard_value,standard_units
CHEMBL4129984,CCOC(=O)C1=C(C)N(CC)/C(=N\N=C(/C)c2cc3ccccc3oc2=O)C1,IC50,310.0,nM
CHEMBL4127948,CC1=CC/C(=N/N=C(\C)c2cc3ccccc3oc2=O)N1C,IC50,310.0,nM
CHEMBL4126559,CCN1C(C)=CC/C1=N/N=C(\C)c1cc2ccccc2oc1=O,IC50,310.0,nM
CHEMBL4129191,C/C(=N\N=C1\CC(C)C(=O)N1C)c1cc2ccccc2oc1=O,IC50,390.0,nM
CHEMBL4127794,C/C(=N\N=C1\CCC(=O)N1C)c1cc2ccccc2oc1=O,IC50,310.0,nM
CHEMBL4170011,O=C(NCc1ccccc1)c1sc2ccccc2c1Br,IC50,12210.0,nM
CHEMBL4165528,O=C(NCc1ccc(F)cc1)C(=O)Oc1sc2ccccc2c1Br,IC50,14500.0,nM
CHEMBL4173449,O=C(NCCc1ccccc1)c1sc2ccccc2c1Br,IC50,17670.0,nM
CHEMBL4173681,COc1ccc2ccc(=O)oc2c1C/C=C(\C)COC(=O)C=C(C)C,IC50,45300.0,nM
CHEMBL4170326,COc1ccc2ccc(=O)oc2c1C/C=C(\C)COC(=O)CC(C)C,IC50,56400.0,nM
CHEMBL4166924,CCC(C)C(C(=O)O)N(C(=O)C(N)CC(C)C)C(C(=O)O)C(C)CC,IC50,34600.0,nM
CHEMBL52229,COc1ccc2ccc(=O)oc2c1CC=C(C)C,IC50,81100.0,nM
CHEMBL4172740,CS(=O)(=O)c1ccc2c(c1)c1c(n2S(=O)(=O)c2ccc(Cl)cc2)CCCC1=O,IC50,790.0,nM
CHEMBL4162061,CS(=O)(=O)c1ccc2c(c1)c1c(n2Cc2ccc(Cl)cc2)CCCC1=O,IC50,580.0,nM
CHEMBL4169347,CS(=O)(=O)c1ccc2c(c1)c1c(n2C(=O)c2ccc(Cl)cc2)CCCC1=O,IC50,230.0,nM
CHEMBL4177185,CS(=O)(=O)c1ccc2c(c1)c1c(n2S(=O)(=O)c2ccc(Cl)cc2)CCCC1,IC50,340.0,nM
CHEMBL4173526,CS(=O)(=O)c1ccc2c(c1)c1c(n2Cc2ccc(Cl)cc2)CCCC1,IC50,280.0,nM
CHEMBL4165597,CS(=O)(=O)c1ccc2c(c1)c1c(n2C(=O)c2ccc(Cl)cc2)CCCC1,IC50,810.0,nM
CHEMBL4176892,COc1ccc2c(c1)c1c(n2S(=O)(=O)c2ccc(Cl)cc2)CC(C)(C)CC1=O,IC50,880.0,nM
CHEMBL4169030,COc1ccc2c(c1)c1c(n2Cc2ccc(Cl)cc2)CC(C)(C)CC1=O,IC50,910.0,nM
CHEMBL4161755,COc1ccc2c(c1)c1c(n2C(=O)c2ccc(Cl)cc2)CC(C)(C)CC1=O,IC50,970.0,nM
CHEMBL4170508,CS(=O)(=O)c1ccc(C2C(c3ccccc3)=NOC23COc2ccccc2C3=O)cc1,IC50,90.0,nM
CHEMBL4176074,Cc1ccc(Nc2c(F)cccc2Cl)c(Cc2nnn[nH]2)c1,IC50,14.0,nM
CHEMBL4165467,CCOc1ccc(-c2cc(-c3ccc(C(F)(F)F)cc3)n(-c3ccc(S(C)(=O)=O)cc3)n2)cc1,IC50,970.0,nM
CHEMBL4160954,CS(=O)(=O)c1ccc(-n2nc(-c3ccc(O)cc3)cc2-c2ccc(C(F)(F)F)cc2)cc1,IC50,970.0,nM
CHEMBL4168891,NS(=O)(=O)c1ccc(N2N=C(c3ccc(N4CCOCC4)cc3)CC2c2ccc(F)cc2F)cc1,IC50,80.0,nM
CHEMBL4172247,Cc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)c3cccc4ccn2c43)cc1,IC50,20.0,nM
CHEMBL4166937,CS(=O)(=O)c1ccc(C2NN=C(c3ccc([N+](=O)[O-])cc3)O2)cc1,IC50,480.0,nM
CHEMBL4163044,COc1ccc(-c2noc(CC(=O)OC[C@H]3O[C@@H](O)[C@H](O)[C@@H](O)[C@H]3O)c2-c2ccc(OC)cc2)cc1,IC50,3100.0,nM
CHEMBL4173747,COc1ccc(-c2noc(CC(=O)NCCCCC(=O)OC[C@H]3OC(O)[C@H](O)[C@@H](O)[C@H]3O)c2-c2ccc(OC)cc2)cc1,IC50,50000.0,nM
CHEMBL4171339,COc1ccc(-c2noc(CC(=O)NCCCCCCCCCCC(=O)OC[C@H]3OC(O)[C@H](O)[C@@H](O)[C@H]3O)c2-c2ccc(OC)cc2)cc1,IC50,270.0,nM
CHEMBL4172129,O=C1COCCN1c1ccc(Nc2nc(Cl)nc(Cl)n2)cc1,IC50,7000.0,nM
CHEMBL4164251,Nc1nc(Cl)nc(Nc2ccc(N3CCOCC3=O)cc2)n1,IC50,500.0,nM
CHEMBL4175569,O=C1COCCN1c1ccc(Nc2nc(Cl)nc(N3CCOCC3)n2)cc1,IC50,100000.0,nM
CHEMBL4167700,O=C1COCCN1c1ccc(Nc2nc(Cl)nc(N3CCCC3)n2)cc1,IC50,60.0,nM
CHEMBL4160466,O=C1COCCN1c1ccc(Nc2nc(Cl)nc(N3CCN(c4ccccc4)CC3)n2)cc1,IC50,100000.0,nM
CHEMBL4171063,O=C1COCCN1c1ccc(Nc2nc(Cl)nc(NC3CCCCC3)n2)cc1,IC50,600.0,nM
CHEMBL4173674,O=C1COCCN1c1ccc(Nc2nc(Cl)nc(NCc3ccccc3)n2)cc1,IC50,60000.0,nM
CHEMBL4165753,O=C1COCCN1c1ccc(Nc2nc(Cl)nc(Nc3ccccc3)n2)cc1,IC50,100.0,nM
CHEMBL4165902,O=C1COCCN1c1ccc(Nc2nc(Cl)nc(Nc3ccc(Cl)cc3)n2)cc1,IC50,80.0,nM
CHEMBL4173819,Cc1ccc(Nc2nc(Cl)nc(Nc3ccc(N4CCOCC4=O)cc3)n2)cc1,IC50,70000.0,nM
CHEMBL4162459,COc1ccc(Nc2nc(Cl)nc(Nc3ccc(N4CCOCC4=O)cc3)n2)cc1,IC50,6000.0,nM
CHEMBL4170378,O=C1COCCN1c1ccc(Nc2nc(Cl)nc(Nc3ccc(O)cc3)n2)cc1,IC50,40.0,nM
CHEMBL4172724,O=C1COCCN1c1ccc(Nc2nc(Cl)nc(Nc3ccc(Br)cc3)n2)cc1,IC50,500.0,nM
CHEMBL4162045,O=C1COCCN1c1ccc(Nc2nc(Cl)nc(OCCCl)n2)cc1,IC50,1000.0,nM
CHEMBL4169332,[N-]=[N+]=NCCOc1nc(Cl)nc(Nc2ccc(N3CCOCC3=O)cc2)n1,IC50,75000.0,nM
CHEMBL4177170,NCCOc1nc(Cl)nc(Nc2ccc(N3CCOCC3=O)cc2)n1,IC50,90000.0,nM
CHEMBL4170800,O=C(NCCOc1nc(Cl)nc(Nc2ccc(N3CCOCC3=O)cc2)n1)c1ccc(Cl)s1,IC50,500.0,nM
CHEMBL4160157,Cc1ccc(S(=O)(=O)NCCOc2nc(Cl)nc(Nc3ccc(N4CCOCC4=O)cc3)n2)cc1,IC50,80000.0,nM
CHEMBL4167707,O=C(NCCOc1nc(Cl)nc(Nc2ccc(N3CCOCC3=O)cc2)n1)c1ccccc1F,IC50,70000.0,nM
CHEMBL4159797,O=C(NCCOc1nc(Cl)nc(Nc2ccc(N3CCOCC3=O)cc2)n1)C1CCCN1C(=O)OCc1ccccc1,IC50,6000.0,nM
CHEMBL4171075,COC(=O)C(N)Cc1ccc(Oc2nc(Cl)nc(Nc3ccc(N4CCOCC4=O)cc3)n2)cc1,IC50,600.0,nM
CHEMBL4163160,O=C1COCCN1c1ccc(Nc2nc(Nc3ccc(Cl)cc3)nc(N3CCOCC3)n2)cc1,IC50,6000.0,nM
CHEMBL4161423,CS(=O)(=O)c1ccc(-c2nc(SCCN(O)C(N)=O)nn2-c2ccc(Br)cc2)cc1,IC50,150.0,nM
CHEMBL4159582,CS(=O)(=O)c1ccc(NC(=O)NNC(=S)Nc2ccccc2)cc1,IC50,12800.0,nM
CHEMBL4170210,Cc1ccc(NC(=S)NNC(=O)Nc2ccc(S(C)(=O)=O)cc2)cc1,IC50,2150.0,nM
CHEMBL4162939,Cc1cccc(C)c1NC(=S)NNC(=O)Nc1ccc(S(C)(=O)=O)cc1,IC50,3140.0,nM
CHEMBL4173650,COc1ccc(NC(=S)NNC(=O)Nc2ccc(S(C)(=O)=O)cc2)cc1,IC50,7150.0,nM
CHEMBL4166395,CS(=O)(=O)c1ccc(NC(=O)NNC(=S)Nc2ccc(F)cc2)cc1,IC50,12490.0,nM
CHEMBL4177013,CS(=O)(=O)c1ccc(NC(=O)NNC(=S)Nc2c(F)cccc2F)cc1,IC50,6420.0,nM
CHEMBL4169819,CS(=O)(=O)c1ccc(NC(=O)NNC(=S)Nc2ccc(Cl)cc2)cc1,IC50,5320.0,nM
CHEMBL4217988,N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(-c2cccc(C(F)(F)F)c2)cc1-c1ccnc(CNCCC2CCNCC2)c1,IC50,3650.0,nM
CHEMBL4216426,COC(=O)COc1ccc(/C=C/c2ccc(Cl)cc2)cc1,IC50,7522.0,nM
CHEMBL4206085,CCOc1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,IC50,4017.0,nM
CHEMBL4218075,COC(=O)COc1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,IC50,7461.0,nM
CHEMBL4213360,O=[N+]([O-])c1ccc(/C=C/c2cc(O)c(O)c(O)c2)cc1,IC50,279.0,nM
CHEMBL314774,COc1cc(/C=C/c2ccc([N+](=O)[O-])cc2)cc(OC)c1OC,IC50,2168.0,nM
CHEMBL4206988,COc1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1OC,IC50,4688.0,nM
CHEMBL4213903,COc1ccc(-c2nc3cc(NC(=O)c4ccccc4C)ccc3o2)cc1OC,IC50,4840.0,nM
CHEMBL4208086,COc1ccc(-c2nc3cc(NC(=O)c4cccc(C)c4)ccc3o2)cc1OC,IC50,1560.0,nM
CHEMBL4211316,COc1ccc(-c2nc3cc(NC(=O)c4ccc(C)cc4)ccc3o2)cc1OC,IC50,1390.0,nM
CHEMBL4205552,COc1ccc(-c2nc3cc(NC(=O)c4ccccc4Cl)ccc3o2)cc1OC,IC50,40.0,nM
CHEMBL4204840,COc1ccc(-c2nc3cc(NC(=O)c4cccc(Cl)c4)ccc3o2)cc1OC,IC50,1390.0,nM
CHEMBL4203006,COc1ccc(-c2nc3cc(NC(=O)c4ccc(Cl)cc4)ccc3o2)cc1OC,IC50,1210.0,nM
CHEMBL4212465,COc1ccc(-c2nc3cc(NC(=O)c4ccccc4)ccc3o2)cc1OC,IC50,1400.0,nM
CHEMBL4216007,COc1ccc(C(=O)Nc2ccc3oc(-c4ccc(OC)c(OC)c4)nc3c2)cc1,IC50,10590.0,nM
CHEMBL4212716,COc1ccc(-c2nc3cc(NC(=O)c4ccccc4Br)ccc3o2)cc1OC,IC50,2240.0,nM
CHEMBL4215506,COc1ccc(-c2nc3cc(NC(=O)c4cccc([N+](=O)[O-])c4)ccc3o2)cc1OC,IC50,930.0,nM
CHEMBL4202666,COc1ccc(-c2nc3cc(NC(=O)c4cc([N+](=O)[O-])ccc4Cl)ccc3o2)cc1OC,IC50,7400.0,nM
CHEMBL4210856,COc1ccc(-c2nc3cc(NC(=O)c4ccc([N+](=O)[O-])cc4Cl)ccc3o2)cc1OC,IC50,460.0,nM
CHEMBL4212341,COc1ccc(-c2nc3cc(NC(=O)c4ccc([N+](=O)[O-])cc4)ccc3o2)cc1OC,IC50,160.0,nM
CHEMBL4209915,COc1ccc(-c2nc3cc(NC(=O)c4ccc(O)cc4)ccc3o2)cc1OC,IC50,45540.0,nM
CHEMBL4206180,COc1ccc(C(=O)Nc2ccc3oc(-c4ccc(OC)c(OC)c4)nc3c2)cc1OC,IC50,2700.0,nM
CHEMBL4210463,COc1cc(OC)cc(C(=O)Nc2ccc3oc(-c4ccc(OC)c(OC)c4)nc3c2)c1,IC50,440.0,nM
CHEMBL4248176,O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2ccccc2)n(-c2ccccc2)n1,IC50,2200.0,nM
CHEMBL4239360,Cc1ccc(-c2cc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)nn2-c2ccccc2)cc1,IC50,930.0,nM
CHEMBL4243589,Cc1ccc(-c2cc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)nn2-c2ccc(C)cc2)cc1,IC50,420.0,nM
CHEMBL4246412,Cc1ccc(-c2cc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)nn2-c2ccc(Cl)cc2)cc1,IC50,1440.0,nM
CHEMBL4242144,Cc1cccc(-c2cc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)nn2-c2ccccc2)c1,IC50,1360.0,nM
CHEMBL4250212,Cc1ccc(-n2nc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)cc2-c2cccc(C)c2)cc1,IC50,1190.0,nM
CHEMBL4245964,Cc1cccc(-c2cc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)nn2-c2ccc(Cl)cc2)c1,IC50,1770.0,nM
CHEMBL4239643,COc1ccc(-c2cc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)nn2-c2ccccc2)cc1,IC50,540.0,nM
CHEMBL4249752,COc1ccc(-c2cc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)nn2-c2ccc(C)cc2)cc1,IC50,230.0,nM
CHEMBL4243440,COc1ccc(-c2cc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)nn2-c2ccc(Cl)cc2)cc1,IC50,350.0,nM
CHEMBL4239213,COc1cccc(-c2cc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)nn2-c2ccccc2)c1,IC50,1210.0,nM
CHEMBL4245581,O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2ccc(F)cc2)n(-c2ccccc2)n1,IC50,2540.0,nM
CHEMBL4241367,Cc1ccc(-n2nc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)cc2-c2ccc(F)cc2)cc1,IC50,2840.0,nM
CHEMBL4237875,O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2cccc(F)c2)n(-c2ccccc2)n1,IC50,3530.0,nM
CHEMBL4242033,O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2ccc(Cl)cc2)n(-c2ccccc2)n1,IC50,1410.0,nM
CHEMBL4241591,Cc1ccc(-n2nc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)cc2-c2ccc(Cl)cc2)cc1,IC50,2120.0,nM
CHEMBL4245838,O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2cccc(Cl)c2)n(-c2ccccc2)n1,IC50,4430.0,nM
CHEMBL4242256,Cc1ccc(-n2nc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)cc2-c2cccc(Cl)c2)cc1,IC50,4800.0,nM
CHEMBL4248810,O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2cccc(Cl)c2)n(-c2ccc(Cl)cc2)n1,IC50,422.0,nM
CHEMBL4248344,O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2ccc(Br)cc2)n(-c2ccccc2)n1,IC50,2120.0,nM
CHEMBL4238329,Cc1ccc(-n2nc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)cc2-c2ccc(Br)cc2)cc1,IC50,1080.0,nM
CHEMBL4238681,O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2ccc([N+](=O)[O-])cc2)n(-c2ccccc2)n1,IC50,1660.0,nM
CHEMBL4242859,Cc1ccc(-n2nc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)cc2-c2ccc([N+](=O)[O-])cc2)cc1,IC50,1390.0,nM
CHEMBL4244043,O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2cccc([N+](=O)[O-])c2)n(-c2ccccc2)n1,IC50,5940.0,nM
CHEMBL4239825,O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2ccc(Cl)c(Cl)c2)n(-c2ccccc2)n1,IC50,6830.0,nM
CHEMBL4240276,Cc1ccc(-n2nc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)cc2-c2ccc(Cl)c(Cl)c2)cc1,IC50,5020.0,nM
CHEMBL4250397,O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2ccc(Cl)c(Cl)c2)n(-c2ccc(Cl)cc2)n1,IC50,8580.0,nM
CHEMBL4241547,O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2ccc(C(F)(F)F)cc2)n(-c2ccccc2)n1,IC50,4330.0,nM
CHEMBL4247391,Cc1ccc(-n2nc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)cc2-c2ccc(C(F)(F)F)cc2)cc1,IC50,5020.0,nM
CHEMBL4247830,O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2cccc(C(F)(F)F)c2)n(-c2ccccc2)n1,IC50,4790.0,nM
CHEMBL1034,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl.[Na+],IC50,800.0,nM
CHEMBL4293133,C#CCSc1nc2ccccc2c(=O)n1-c1ccccc1,IC50,270.0,nM
CHEMBL4279063,C#CCSc1nc2ccccc2c(=O)n1-c1ccc(Cl)cc1,IC50,390.0,nM
CHEMBL4289748,C#CCSc1nc2ccccc2c(=O)n1-c1ccc(Br)cc1,IC50,180.0,nM
CHEMBL4289328,C#CCSc1nc2ccccc2c(=O)n1-c1ccc(OC)cc1,IC50,440.0,nM
CHEMBL4281448,O=c1c2ccccc2nc(SCc2cn(-c3ccccc3)nn2)n1-c1ccccc1,IC50,890.0,nM
CHEMBL4285920,O=c1c2ccccc2nc(SCc2cn(-c3ccc(Cl)cc3)nn2)n1-c1ccccc1,IC50,190.0,nM
CHEMBL4277993,O=c1c2ccccc2nc(SCc2cn(-c3ccc(Br)cc3)nn2)n1-c1ccccc1,IC50,540.0,nM
CHEMBL4277617,O=C(O)c1ccc(-n2cc(CSc3nc4ccccc4c(=O)n3-c3ccccc3)nn2)cc1,IC50,670.0,nM
CHEMBL4285512,O=c1c2ccccc2nc(SCc2cn(-c3ccccc3)nn2)n1-c1ccc(Cl)cc1,IC50,960.0,nM
CHEMBL4283242,O=c1c2ccccc2nc(SCc2cn(-c3ccc(Cl)cc3)nn2)n1-c1ccc(Cl)cc1,IC50,530.0,nM
CHEMBL4291092,O=c1c2ccccc2nc(SCc2cn(-c3ccc(Br)cc3)nn2)n1-c1ccc(Cl)cc1,IC50,240.0,nM
CHEMBL4279764,O=C(O)c1ccc(-n2cc(CSc3nc4ccccc4c(=O)n3-c3ccc(Cl)cc3)nn2)cc1,IC50,110.0,nM
CHEMBL4287667,O=c1c2ccccc2nc(SCc2cn(-c3ccccc3)nn2)n1-c1ccc(Br)cc1,IC50,250.0,nM
CHEMBL4290032,O=c1c2ccccc2nc(SCc2cn(-c3ccc(Cl)cc3)nn2)n1-c1ccc(Br)cc1,IC50,160.0,nM
CHEMBL4279346,O=c1c2ccccc2nc(SCc2cn(-c3ccc(Br)cc3)nn2)n1-c1ccc(Br)cc1,IC50,170.0,nM
CHEMBL4286599,O=C(O)c1ccc(-n2cc(CSc3nc4ccccc4c(=O)n3-c3ccc(Br)cc3)nn2)cc1,IC50,890.0,nM
CHEMBL4294497,COc1ccc(-n2c(SCc3cn(-c4ccccc4)nn3)nc3ccccc3c2=O)cc1,IC50,1040.0,nM
CHEMBL4288111,COc1ccc(-n2c(SCc3cn(-c4ccc(Cl)cc4)nn3)nc3ccccc3c2=O)cc1,IC50,520.0,nM
CHEMBL4277468,COc1ccc(-n2c(SCc3cn(-c4ccc(Br)cc4)nn3)nc3ccccc3c2=O)cc1,IC50,670.0,nM
CHEMBL4286390,COc1ccc(-n2c(SCc3cn(-c4ccc(C(=O)O)cc4)nn3)nc3ccccc3c2=O)cc1,IC50,1340.0,nM
CHEMBL4278472,COc1ccc(-c2cc(CSc3nc4ccccc4c(=O)n3-c3ccccc3)on2)cc1,IC50,370.0,nM
CHEMBL4289814,COc1ccc(-c2cc(CSc3nc4ccccc4c(=O)n3-c3ccccc3)on2)cc1OC,IC50,1020.0,nM
CHEMBL4281944,O=c1c2ccccc2nc(SCc2cc(-c3ccc(Cl)cc3)no2)n1-c1ccccc1,IC50,560.0,nM
CHEMBL4293190,COc1ccc(-c2cc(CSc3nc4ccccc4c(=O)n3-c3ccc(Cl)cc3)on2)cc1,IC50,1340.0,nM
CHEMBL4285368,COc1ccc(-c2cc(CSc3nc4ccccc4c(=O)n3-c3ccc(Cl)cc3)on2)cc1OC,IC50,1330.0,nM
CHEMBL4278057,O=c1c2ccccc2nc(SCc2cc(-c3ccc(Cl)cc3)no2)n1-c1ccc(Cl)cc1,IC50,840.0,nM
CHEMBL4288714,COc1ccc(-c2cc(CSc3nc4ccccc4c(=O)n3-c3ccc(Br)cc3)on2)cc1,IC50,560.0,nM
CHEMBL4291293,COc1ccc(-c2cc(CSc3nc4ccccc4c(=O)n3-c3ccc(Br)cc3)on2)cc1OC,IC50,340.0,nM
CHEMBL4283447,O=c1c2ccccc2nc(SCc2cc(-c3ccc(Cl)cc3)no2)n1-c1ccc(Br)cc1,IC50,560.0,nM
CHEMBL4288146,COc1ccc(-c2cc(CSc3nc4ccccc4c(=O)n3-c3ccc(OC)cc3)on2)cc1,IC50,650.0,nM
CHEMBL4277505,COc1ccc(-n2c(SCc3cc(-c4ccc(OC)c(OC)c4)no3)nc3ccccc3c2=O)cc1,IC50,770.0,nM
CHEMBL4291556,COc1ccc(-n2c(SCc3cc(-c4ccc(Cl)cc4)no3)nc3ccccc3c2=O)cc1,IC50,630.0,nM
CHEMBL4290080,C[Si](C)(C)c1c(-c2ccccc2)noc1-c1ccc(S(C)(=O)=O)cc1,IC50,100000.0,nM
CHEMBL4287121,C[Si](C)(C)c1c(-c2ccccc2)noc1-c1ccc(S(N)(=O)=O)cc1,IC50,11050.0,nM
CHEMBL4279197,C[Si](C)(C)c1c(-c2ccc(F)cc2)noc1-c1ccc(S(C)(=O)=O)cc1,IC50,100000.0,nM
CHEMBL4276876,C[Si](C)(C)c1c(-c2ccc(F)cc2)noc1-c1ccc(S(N)(=O)=O)cc1,IC50,38160.0,nM
CHEMBL4287517,CS(=O)(=O)c1ccc(-c2cc(-c3ccccc3)no2)cc1,IC50,13550.0,nM
CHEMBL4279921,CS(=O)(=O)c1ccc(-c2cc(-c3ccc(F)cc3)no2)cc1,IC50,100000.0,nM
CHEMBL4290946,NS(=O)(=O)c1ccc(-c2cc(-c3ccccc3)no2)cc1,IC50,10790.0,nM
CHEMBL4281362,NS(=O)(=O)c1ccc(-c2cc(-c3ccc(F)cc3)no2)cc1,IC50,81200.0,nM
CHEMBL4289235,C[Si](C)(C)c1onc(-c2ccccc2)c1-c1ccc(S(C)(=O)=O)cc1,IC50,4170.0,nM
CHEMBL4277907,C[Si](C)(C)c1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,IC50,130.0,nM
CHEMBL4285836,C[Si](C)(C)c1onc(-c2ccc(F)cc2)c1-c1ccc(S(C)(=O)=O)cc1,IC50,1870.0,nM
CHEMBL4282329,C[Si](C)(C)c1onc(-c2ccc(F)cc2)c1-c1ccc(S(N)(=O)=O)cc1,IC50,930.0,nM
CHEMBL4282434,CS(=O)(=O)c1ccc(-c2c(-c3ccc(F)cc3)noc2C(=O)c2ccccc2)cc1,IC50,100000.0,nM
CHEMBL4278833,CC(=O)c1onc(-c2ccc(F)cc2)c1-c1ccc(S(C)(=O)=O)cc1,IC50,100000.0,nM
CHEMBL4278979,COC(=O)c1onc(-c2ccc(F)cc2)c1-c1ccc(S(C)(=O)=O)cc1,IC50,100000.0,nM
CHEMBL4278439,CS(=O)(=O)c1ccc(-c2c(-c3ccc(F)cc3)noc2C=O)cc1,IC50,13777.0,nM
CHEMBL4294127,CS(=O)(=O)c1ccc(-c2c(-c3ccc(F)cc3)noc2Cl)cc1,IC50,351.0,nM
CHEMBL4286359,CS(=O)(=O)c1ccc(-c2c(-c3ccc(F)cc3)noc2C(F)(F)F)cc1,IC50,8145.0,nM
CHEMBL372838,Cc1onc(-c2ccc(F)cc2)c1-c1ccc(S(N)(=O)=O)cc1,IC50,73.0,nM
CHEMBL4278024,CS(=O)(=O)c1ccc(-c2conc2-c2ccccc2)cc1,IC50,247.0,nM
CHEMBL4288684,CS(=O)(=O)c1ccc(-c2conc2-c2ccc(F)cc2)cc1,IC50,57.0,nM
CHEMBL4293163,NS(=O)(=O)c1ccc(-c2conc2-c2ccccc2)cc1,IC50,48.0,nM
CHEMBL4285341,NS(=O)(=O)c1ccc(-c2conc2-c2ccc(F)cc2)cc1,IC50,42.0,nM
CHEMBL4293285,NS(=O)(=O)c1ccc(/N=c2\scc(-c3ccc(Cl)cc3)n2-c2ccccc2)cc1,IC50,16210.0,nM
CHEMBL4282681,NS(=O)(=O)c1ccc(/N=c2\scc(-c3ccc(Cl)cc3Cl)n2-c2ccccc2)cc1,IC50,18320.0,nM
CHEMBL4289901,NS(=O)(=O)c1ccc(/N=c2\scc(-c3ccc(Br)cc3)n2-c2ccccc2)cc1,IC50,19730.0,nM
CHEMBL4282685,COc1ccc(-c2cs/c(=N\c3ccc(S(N)(=O)=O)cc3)n2-c2ccccc2)cc1,IC50,21780.0,nM
CHEMBL4279217,NS(=O)(=O)c1ccc(/N=c2\scc(-c3cccs3)n2-c2ccccc2)cc1,IC50,12610.0,nM
CHEMBL3581346,COc1cc([C@@H]2CC(=O)c3c(cc(O)c(C/C=C(\C)CCC=C(C)C)c3O)O2)cc(O)c1OC,IC50,6400.0,nM
CHEMBL374130,CC(C)=CCC/C(C)=C/Cc1c(O)cc2c(c1O)C(=O)C[C@@H](c1ccc(O)cc1)O2,IC50,6000.0,nM
CHEMBL223256,CC(C)=CCC/C(C)=C/Cc1c(O)cc2c(c1O)C(=O)C[C@@H](c1ccc(O)c(O)c1)O2,IC50,4200.0,nM
CHEMBL463675,COc1cc([C@@H]2CC(=O)c3c(cc(O)c(C/C=C(\C)CCC=C(C)C)c3O)O2)cc(O)c1O,IC50,10600.0,nM
CHEMBL4278258,COc1cc([C@@H]2CC(=O)c3c(cc4c(c3O)C=CC(C)(CCC=C(C)C)O4)O2)ccc1O,IC50,9500.0,nM
CHEMBL4282782,N#CCC(=O)N/N=C/c1c[nH]c2ccccc12,IC50,1020.0,nM
CHEMBL4290673,N#CCC(=O)N/N=C/c1c[nH]c2ccc(Br)cc12,IC50,250.0,nM
CHEMBL4571604,C(=N/Nc1nnc(-c2ccncc2)o1)\c1ccccc1,IC50,430.0,nM
CHEMBL4450095,Clc1ccc(/C=N/Nc2nnc(-c3ccncc3)o2)cc1,IC50,290.0,nM
CHEMBL4444316,Brc1ccc(/C=N/Nc2nnc(-c3ccncc3)o2)cc1,IC50,110.0,nM
CHEMBL4561572,O=[N+]([O-])c1ccc(/C=N/Nc2nnc(-c3ccncc3)o2)cc1,IC50,41.0,nM
